id,keyword,freq
82134,temperatureeasy,3.0
82135,temperatureengine,1.0
82136,temperatureexcellent,1.0
82137,temperaturefloxy,1.0
82138,temperaturehanbiro,2.0
82139,temperatureheatsink,2.0
82140,temperaturehigher,1.0
82141,temperaturehumidity,3.0
82142,temperatureimport,1.0
82143,temperaturekind,3.0
82144,temperaturele,1.0
82145,temperaturem,10.0
82146,temperaturemolded,1.0
82147,temperatureofficially,1.0
82148,temperatureoptimal,1.0
82149,temperatureperiod,1.0
82150,temperaturephysical,1.0
82151,temperatureplumbing,1.0
82152,temperaturepressure,1.0
82153,temperatureprocess,2.0
82154,temperatureretention,2.0
82155,temperatureright,136.0
82156,temperatures,2.0
82157,temperaturescontrol,1.0
82158,temperaturesensor,1.0
82159,temperatureshows,1.0
82160,temperaturestable,1.0
82161,temperaturesteam,1.0
82162,temperaturestorage,1.0
82163,temperaturesurface,1.0
82164,temperaturetanker,1.0
82165,temperaturethe,39.0
82166,temperatureupto,1.0
82167,temperaturevolatility,1.0
82168,temperaturewarehouse,1.0
82169,temperaturewet,1.0
82170,temperaure,1.0
82171,temperautomotive,1.0
82172,tempercoating,1.0
82173,tempered,96.0
82174,tempergalss,1.0
82175,tempergralss,1.0
82176,tempering,25.0
82177,tempermetal,1.0
82178,temperture,45.0
82179,tempest,2.0
82180,tempit,1.0
82181,tempium,1.0
82182,template,172.0
82183,templateauthenticate,1.0
82184,templatemonitor,1.0
82185,temple,140.0
82186,templer,1.0
82187,tempmanager,1.0
82188,tempmanagertm,1.0
82189,tempo,2.0
82190,temporal,2.0
82191,temporali,1.0
82192,temporarily,81.0
82193,temporarilycut,1.0
82194,temporarilymodule,1.0
82195,temporarilyrelieve,1.0
82196,temporarilywwwkoreaoptroncokr,1.0
82197,temporary,1097.0
82198,temporaryestablishment,2.0
82199,temporaryexplosion,1.0
82200,temporaryimmobilization,1.0
82201,temporaryplant,1.0
82202,temporarysupply,1.0
82203,temporature,4.0
82204,temporo,1.0
82205,temporum,1.0
82206,tempper,2.0
82207,temprature,28.0
82208,tempt,1.0
82209,temptation,3.0
82210,temptwo,1.0
82211,tempura,3.0
82212,ten,950.0
82213,tenacious,2.0
82214,tenaciry,1.0
82215,tenacity,314.0
82216,tenaga,1.0
82217,tenant,1.0
82218,tenari,1.0
82219,tenary,1.0
82220,tencel,277.0
82221,tencell,11.0
82222,tenclient,1.0
82223,tend,41.0
82224,tendancy,31.0
82225,tendbase,1.0
82226,tendency,233.0
82227,tender,316.0
82228,tenderbrazil,2.0
82229,tenderize,12.0
82230,tenderloin,2.0
82231,tenderly,1.0
82232,tenderlychlorellum,1.0
82233,tendermoisturizing,1.0
82234,tenderness,46.0
82235,tenderyounger,1.0
82236,tendon,6.0
82237,tendonitis,47.0
82238,tends,1.0
82239,tenfinger,1.0
82240,tenform,2.0
82241,tenma,113.0
82242,tennis,51.0
82243,tenoner,1.0
82244,tenovaginitis,10.0
82245,tenpay,1.0
82246,tens,10.0
82247,tense,2.0
82248,tenseconds,1.0
82249,tensed,1.0
82250,tensi,1.0
82251,tensil,1.0
82252,tensile,482.0
82253,tensilestrength,1.0
82254,tensilt,1.0
82255,tension,1252.0
82256,tensioncheck,1.0
82257,tensioned,1.0
82258,tensioner,191.0
82259,tensioning,1.0
82260,tensioningproduct,1.0
82261,tensionsensor,1.0
82262,tensionwaist,1.0
82263,tensity,18.0
82264,tensray,1.0
82265,tent,480.0
82266,tentaive,1.0
82267,tentative,1.0
82268,tentboat,1.0
82269,tenter,143.0
82270,tenterautomatic,1.0
82271,tentermachine,1.0
82272,tenth,8.0
82273,tention,28.0
82274,tentplayhouse,1.0
82275,tents,16.0
82276,tentsmiscellaneous,1.0
82277,tenuifolium,8.0
82278,tenuipe,1.0
82279,tenvitamin,1.0
82280,teo,1.0
82281,teokbokkus,1.0
82282,tephra,1.0
82283,tepid,1.0
82284,teppanyaki,1.0
82285,ter,1.0
82286,tera,1.0
82287,terabee,1.0
82288,teraeco,1.0
82289,teraforce,1.0
82290,teramid,1.0
82291,terastream,2.0
82292,terastreamtm,18.0
82293,teratea,13.0
82294,terbiderm,1.0
82295,terbinafine,37.0
82296,tere,68.0
82297,terebin,1.0
82298,tereflum,1.0
82299,terephthalat,1.0
82300,terephthalate,187.0
82301,terephthalateand,1.0
82302,terephthalatefill,1.0
82303,terephthalic,30.0
82304,teresaautomotive,1.0
82305,teriyaki,2.0
82306,teriyakus,3.0
82307,terizidone,67.0
82308,terizidoneactive,1.0
82309,terizidonecephalosporin,1.0
82310,term,1973.0
82311,termainl,1.0
82312,termal,1.0
82313,termanal,1.0
82314,termconsumer,1.0
82315,termembedded,1.0
82316,termial,2.0
82317,termianl,6.0
82318,terminal,2776.0
82319,terminal-to-terminal,1.0
82320,terminalairport,1.0
82321,terminalbuilding,1.0
82322,terminalcastings,1.0
82323,terminalconnect,1.0
82324,terminaldecision,1.0
82325,terminaleverywhere,1.0
82326,terminalgenerally,1.0
82327,terminalinsertion,34.0
82328,terminallumisheet,1.0
82329,terminalmvr,1.0
82330,terminalonce,1.0
82331,terminalproviding,1.0
82332,terminals,19.0
82333,terminalserver,1.0
82334,terminalsid,1.0
82335,terminalstrap,1.0
82336,terminaltank,1.0
82337,terminalthi,2.0
82338,terminate,402.0
82339,terminatesimple,1.0
82340,termination,693.0
82341,terminationavailable,2.0
82342,terminationda,5.0
82343,terminationjob,2.0
82344,terminator,16.0
82345,terminology,7.0
82346,terminus,1.0
82347,termite,2.0
82348,termlife,13.0
82349,termpopular,1.0
82350,termquality,1.0
82351,terms,10.0
82352,termsafety,1.0
82353,termsmaterial,1.0
82354,termspeak,1.0
82355,termvacuum,3.0
82356,tern,1.0
82357,ternal,21.0
82358,ternary,1.0
82359,tero,1.0
82360,terpene,2.0
82361,terpentine,1.0
82362,terpolymer,2.0
82363,terra,1.0
82364,terrace,18.0
82365,terraces,2.0
82366,terracotta,2.0
82367,terrain,92.0
82368,terrazzo,1.0
82369,terresrial,1.0
82370,terrestial,1.0
82371,terrestrial,69.0
82372,terrestrialwe,1.0
82373,terrible,1.0
82374,terrier,9.0
82375,terriernon,1.0
82376,terrific,21.0
82377,terrify,22.0
82378,terriorthe,1.0
82379,territory,62.0
82380,territoryfully,1.0
82381,terroir,1.0
82382,terror,61.0
82383,terrorist,51.0
82384,terroristshuffler,1.0
82385,terry,162.0
82386,tersen,1.0
82387,tersmitter,25.0
82388,tert-butyl,1.0
82389,tertiapin,1.0
82390,tertiary,6.0
82391,terua,6.0
82392,terumo,1.0
82393,teruten,50.0
82394,tes,3.0
82395,tesco,62.0
82396,tese,1.0
82397,teshi,1.0
82398,tesla,1.0
82399,teslar,1.0
82400,teslatama,1.0
82401,tesler,1.0
82402,teslum,1.0
82403,tespyramid,1.0
82404,tess,1.0
82405,test,5413.0
82406,testable,2.0
82407,testantibody,1.0
82408,testback,1.0
82409,testcdv,1.0
82410,testcertify,2.0
82411,testcolor,1.0
82412,testdepending,1.0
82413,testdisplay,1.0
82414,testdream,1.0
82415,tested,21.0
82416,testedflange,212.0
82417,testedflangethread,3.0
82418,testeffective,1.0
82419,testemergency,3.0
82420,tester,474.0
82421,testerhdd,1.0
82422,testermechanical,1.0
82423,testerresource,1.0
82424,testers,4.0
82425,testerwe,8.0
82426,testes,1.0
82427,testex,1.0
82428,testfar,1.0
82429,testfifty,1.0
82430,testfurthermore,1.0
82431,testglucose,1.0
82432,testguarantee,1.0
82433,testharmless,1.0
82434,testherpes,1.0
82435,testicular,2.0
82436,testile,38.0
82437,testimonials,1.0
82438,testin,1.0
82439,testing,2023.0
82440,testingcolor,1.0
82441,testingcommission,3.0
82442,testingfirst,1.0
82443,testit,1.0
82444,testkorea,1.0
82445,testonic,22.0
82446,testpro,2.0
82447,testproduction,1.0
82448,testproviding,1.0
82449,testpuncture,1.0
82450,testquality,1.0
82451,testreport,1.0
82452,tests,15.0
82453,testseparate,1.0
82454,testseveral,1.0
82455,testspecial,1.0
82456,testsso,1.0
82457,testtube,1.0
82458,testure,1.0
82459,tetabulin,1.0
82460,tetanus,46.0
82461,tetanusinactivate,2.0
82462,tetanusoutput,1.0
82463,tete,1.0
82464,tethan,1.0
82465,tethering,1.0
82466,tetra,86.0
82467,tetraammonium,1.0
82468,tetracarboxylic,1.0
82469,tetrachromator,1.0
82470,tetracycline,1.0
82471,tetrahedral,35.0
82472,tetrahedronic,1.0
82473,tetrahydro,1.0
82474,tetramcrph,1.0
82475,tetramethylammonium,1.0
82476,tetramethylammoniumhydroxide,1.0
82477,tetrapack,1.0
82478,tetravalent,1.0
82479,teturizing,1.0
82480,teu,10.0
82481,teuk,1.0
82482,teukgoin,3.0
82483,teus,1.0
82484,tex,26.0
82485,texa,47.0
82486,texan,1.0
82487,texas,4.0
82488,texchnology,1.0
82489,texcture,1.0
82490,texdry,4.0
82491,texiles,1.0
82492,texmill,1.0
82493,texon,1.0
82494,texpile,1.0
82495,texsan,1.0
82496,texsture,1.0
82497,texswold,23.0
82498,texswoldtarget,1.0
82499,text,698.0
82500,textail,1.0
82501,textalong,1.0
82502,textblock,1.0
82503,textbook,53.0
82504,textbooks,8.0
82505,textbookthe,2.0
82506,textbox,1.0
82507,textdesigner,1.0
82508,textenhance,1.0
82509,texthence,1.0
82510,textiel,1.0
82511,textiesfor,1.0
82512,textil,1.0
82513,textile,5290.0
82514,textiledesign,1.0
82515,textilefabric,1.0
82516,textilefood,1.0
82517,textilematerial,4.0
82518,textilependulum,1.0
82519,textilepink,31.0
82520,textileprocessing,1.0
82521,textileproduction,126.0
82522,textilepuncher,32.0
82523,textilerefer,1.0
82524,textiles,44.0
82525,textilesjoe,1.0
82526,textilesspread,1.0
82527,textilestrippersolder,1.0
82528,textilesurgical,1.0
82529,textileswe,1.0
82530,textileyarn,1.0
82531,textili,9.0
82532,textinformation,1.0
82533,texting,3.0
82534,textle,1.0
82535,textlie,1.0
82536,textricot,1.0
82537,textronic,4.0
82538,textsinsert,1.0
82539,textue,1.0
82540,textura,1.0
82541,texture,1275.0
82542,texturea,1.0
82543,textureadheres,1.0
82544,textured,169.0
82545,textureit,1.0
82546,texturekorean,1.0
82547,texturelevel,1.0
82548,texturenatural,1.0
82549,textures,12.0
82550,texturesauce,1.0
82551,texturesensitivity,1.0
82552,texturetactile,1.0
82553,texturethe,1.0
82554,texturethermal,1.0
82555,texturewhitening,1.0
82556,texturewithout,1.0
82557,texturing,21.0
82558,texturiser,1.0
82559,texturize,1.0
82560,texturized,1.0
82561,texutre,1.0
82562,texwine,1.0
82563,texworld,4.0
82564,tezzle,1.0
82565,tfc,1.0
82566,tfda,1.0
82567,tfi,1.0
82568,tflex,1.0
82569,tfrs,1.0
82570,tfs,3.0
82571,tfspaint,1.0
82572,tfsus,1.0
82573,tft,566.0
82574,tftech,1.0
82575,tftlcd,17.0
82576,tftscreen,1.0
82577,tftwide,7.0
82578,tfv,1.0
82579,tga,33.0
82580,tgbind,1.0
82581,tgcat,1.0
82582,tgf,2.0
82583,tgfe,64.0
82584,tgj,1.0
82585,tgs,1.0
82586,tgu,33.0
82587,tgubreakover,2.0
82588,tha,1.0
82589,thai,37.0
82590,thailand,682.0
82591,thailandalthough,1.0
82592,thailandmalaysium,1.0
82593,thailands,2.0
82594,thallium,6.0
82595,thalys,1.0
82596,than,233.0
82597,thanh,1.0
82598,thaniland,12.0
82599,thanilandhundai,1.0
82600,thank,252.0
82601,thankie,1.0
82602,thanks,1154.0
82603,thanksalloy,2.0
82604,thankscultivation,1.0
82605,thanksnano,1.0
82606,thanksodium,1.0
82607,thankstechnology,1.0
82608,thankwork,1.0
82609,thanlyin,1.0
82610,thansulfur,1.0
82611,that,1154.0
82612,thatare,23.0
82613,thatexpectant,1.0
82614,thath,12.0
82615,thatit,1.0
82616,thatme,2.0
82617,thatmeet,19.0
82618,thatmeets,1.0
82619,thatmotor,1.0
82620,thatn,1.0
82621,thatreside,1.0
82622,thats,1.0
82623,thaus,1.0
82624,thaw,46.0
82625,thawfish,1.0
82626,thawfrozen,1.0
82627,thawing,3.0
82628,thd,161.0
82629,the,7594.0
82630,theapproach,1.0
82631,theaspect,22.0
82632,theater,252.0
82633,theaterbiocera,1.0
82634,theaterdim,1.0
82635,theaters,1.0
82636,theather,8.0
82637,theatre,70.0
82638,theatrical,36.0
82639,thebrightness,1.0
82640,thecalciumburn,1.0
82641,thechnic,33.0
82642,thecircuit,1.0
82643,thecondenser,1.0
82644,thecontoured,18.0
82645,theconventional,58.0
82646,thecram,1.0
82647,thecum,1.0
82648,thedecrease,2.0
82649,theengineer,1.0
82650,theeregulation,1.0
82651,theermal,26.0
82652,theeth,1.0
82653,thefaceshop,1.0
82654,thefinal,6.0
82655,thefine,1.0
82656,theformationofconnectivetissue,1.0
82657,theft,122.0
82658,theh,1.0
82659,theheating,1.0
82660,theimprovement,1.0
82661,theinhibitionofharmfulbacteriaandregularbowelmovement,1.0
82662,theinit,2.0
82663,theinitial,37.0
82664,theinitialpurchase,1.0
82665,their,29.0
82666,theirown,2.0
82667,thej,1.0
82668,thel,8.0
82669,thelaboratory,1.0
82670,thelavicos,1.0
82671,thelcd,1.0
82672,thelike,1.0
82673,them,26.0
82674,themal,31.0
82675,themanufacture,16.0
82676,themarge,1.0
82677,themconnect,1.0
82678,themdo,1.0
82679,theme,94.0
82680,themed,1.0
82681,themepark,2.0
82682,themeven,1.0
82683,themle,1.0
82684,themoplastic,10.0
82685,themorform,1.0
82686,themost,1.0
82687,themotherapy,71.0
82688,themperature,53.0
82689,themperatureresistance,1.0
82690,thempossible,1.0
82691,themproviding,1.0
82692,thems,1.0
82693,themself,2.0
82694,themselves,4.0
82695,themselvesall,1.0
82696,then,45.0
82697,thena,1.0
82698,thenamie,1.0
82699,thenitrogen,134.0
82700,thenitrogenconcentrate,1.0
82701,thenwe,2.0
82702,theobroma,4.0
82703,theobromine,1.0
82704,theodolite,1.0
82705,theophere,1.0
82706,theorem,33.0
82707,theoretical,88.0
82708,theoretically,3.0
82709,theory,158.0
82710,theoryoffering,1.0
82711,theoutside,1.0
82712,theperformance,1.0
82713,thepopularization,40.0
82714,thepos,1.0
82715,thepressurize,138.0
82716,theproblem,1.0
82717,ther,48.0
82718,thera,1.0
82719,theracell,31.0
82720,theracne,1.0
82721,therapeuic,44.0
82722,therapeuicreduce,1.0
82723,therapeutic,1075.0
82724,therapeutical,22.0
82725,therapeuticcategory,3.0
82726,therapeutics,37.0
82727,therapeuticsthere,1.0
82728,therapeuticsthistle,1.0
82729,therapeutik,1.0
82730,theraphy,64.0
82731,therapies,4.0
82732,therapist,11.0
82733,therapy,2384.0
82734,therapyactuator,1.0
82735,therapyas,1.0
82736,therapybase,1.0
82737,therapydevice,1.0
82738,therapyfar,2.0
82739,therapylow,1.0
82740,therapypatient,1.0
82741,therapysell,1.0
82742,therapythat,1.0
82743,theraqeutic,1.0
82744,theray,1.0
82745,there,33.0
82746,thereafter,67.0
82747,thereby,506.0
82748,theree,6.0
82749,therefor,558.0
82750,therefore,4030.0
82751,thereforecompany,1.0
82752,thereforeefficiency,2.0
82753,thereforeexport,1.0
82754,thereforegradually,1.0
82755,thereforegrinding,1.0
82756,thereforeimport,3.0
82757,thereforekorea,1.0
82758,thereforeraise,1.0
82759,thereforespend,1.0
82760,thereforeuser,1.0
82761,therein,7.0
82762,thereit,1.0
82763,thereliability,1.0
82764,theremometer,1.0
82765,thereof,1.0
82766,thereon,12.0
82767,therere,1.0
82768,therewe,1.0
82769,therewith,198.0
82770,therfore,33.0
82771,therisk,1.0
82772,therm,17.0
82773,thermal,4909.0
82774,thermalamus,1.0
82775,thermalauxiliary,1.0
82776,thermalconductivity,1.0
82777,thermalefficiently,1.0
82778,thermalelectromotive,1.0
82779,thermalfogger,1.0
82780,thermalfuel,1.0
82781,thermally,15.0
82782,thermalmaste,1.0
82783,thermalnegative,135.0
82784,thermalpower,3.0
82785,thermalproduct,37.0
82786,thermalproductautomobile,1.0
82787,thermalprotect,1.0
82788,thermalprotector,2.0
82789,thermalpurification,1.0
82790,thermalshock,1.0
82791,thermalstabilization,1.0
82792,thermalvariation,1.0
82793,thermapaper,1.0
82794,thermisor,1.0
82795,thermist,1.0
82796,thermistor,61.0
82797,thermite,35.0
82798,thermo,54.0
82799,thermo-dryer,1.0
82800,thermo-humidity,1.0
82801,thermo-hygrostat,6.0
82802,thermo-repellent,1.0
82803,thermochromic,34.0
82804,thermocompression,1.0
82805,thermocouple,15.0
82806,thermodynamics,1.0
82807,thermoelectric,96.0
82808,thermoelectricit,1.0
82809,thermoelectronic,6.0
82810,thermoeletric,1.0
82811,thermofoam,27.0
82812,thermoform,121.0
82813,thermoformed,4.0
82814,thermoforming,15.0
82815,thermoformweave,1.0
82816,thermography,59.0
82817,thermohygrostat,1.0
82818,thermolaminate,1.0
82819,thermoleletric,1.0
82820,thermometer,414.0
82821,thermometercombus,1.0
82822,thermometeronline,1.0
82823,thermometerpet,1.0
82824,thermometers,1.0
82825,thermometersysem,1.0
82826,thermometerwallbox,1.0
82827,thermon,3.0
82828,thermonfrost,1.0
82829,thermonic,21.0
82830,thermonik,21.0
82831,thermophilus,1.0
82832,thermoplastic,522.0
82833,thermoplastics,3.0
82834,thermopower,1.0
82835,thermoprene,1.0
82836,thermorform,1.0
82837,thermos,18.0
82838,thermoset,2.0
82839,thermosett,158.0
82840,thermosetting,17.0
82841,thermostability,1.0
82842,thermostable,1.0
82843,thermostat,624.0
82844,thermostatacquisition,1.0
82845,thermostatdigital,1.0
82846,thermostathousing,1.0
82847,thermostatic,2.0
82848,thermostatically,559.0
82849,thermostats,6.0
82850,thermostatthe,2.0
82851,thermoswitch,1.0
82852,thermotherapy,152.0
82853,thermotron,1.0
82854,thermowell,8.0
82855,theromometer,1.0
82856,therpy,3.0
82857,therrmal,1.0
82858,thery,1.0
82859,thescenery,21.0
82860,these,45.0
82861,theseday,8.0
82862,thesedays,2.0
82863,thesera,1.0
82864,theses,2.0
82865,thesespurpose,1.0
82866,theseus,17.0
82867,thesis,1.0
82868,theslogan,1.0
82869,thesmartphonefeaturesreal,43.0
82870,thesmoothness,1.0
82871,thesoftwares,1.0
82872,thesom,11.0
82873,thesuper,1.0
82874,theta,1.0
82875,thether,1.0
82876,theus,19.0
82877,thevarious,1.0
82878,thew,198.0
82879,thewar,1.0
82880,they,30.0
82881,theyeon,1.0
82882,thi,32.0
82883,thial,2.0
82884,thiamine,1.0
82885,thiazolidine,26.0
82886,thick,1129.0
82887,thicken,39.0
82888,thickened,1.0
82889,thickener,197.0
82890,thickeners,1.0
82891,thickening,2.0
82892,thicker,352.0
82893,thickerleaf,1.0
82894,thickess,1.0
82895,thickest,1.0
82896,thickiness,1.0
82897,thickness,2559.0
82898,thicknessblus,1.0
82899,thicknesscontents,1.0
82900,thicknessequivalent,1.0
82901,thicknesses,1.0
82902,thicknesskyungheung,1.0
82903,thicknessmedical,1.0
82904,thicknessreadily,1.0
82905,thicknessslimmest,1.0
82906,thicknessthank,1.0
82907,thicknessweight,1.0
82908,thickshallow,2.0
82909,thief,37.0
82910,thier,21.0
82911,thiese,2.0
82912,thigh,147.0
82913,thighcrease,1.0
82914,thighs,1.0
82915,thilawa,1.0
82916,thime,9.0
82917,thin,1635.0
82918,thin-film,1.0
82919,thiner,2.0
82920,thinfilm,2.0
82921,thing,935.0
82922,thingcoolshortlythe,1.0
82923,thinglife,1.0
82924,things,56.0
82925,thingscool,104.0
82926,thingscoolbackground,1.0
82927,thingsfor,18.0
82928,thinit,1.0
82929,think,348.0
82930,thinkbig,1.0
82931,thinkfree,1.0
82932,thinking,48.0
82933,thinkingthe,1.0
82934,thinkom,9.0
82935,thinks,1.0
82936,thinkvisual,1.0
82937,thinly,6.0
82938,thinmetallic,2.0
82939,thinner,199.0
82940,thinneradhesive,2.0
82941,thinners,1.0
82942,thinnerthan,1.0
82943,thinness,22.0
82944,thinnest,14.0
82945,thinning,1.0
82946,thinpaper,1.0
82947,thinplex,1.0
82948,thinspeed,1.0
82949,thinsulate,1.0
82950,thinthpe,2.0
82951,thinweak,3.0
82952,thionyl,1.0
82953,thiosulfate,1.0
82954,thiourea,40.0
82955,third,480.0
82956,third-party,8.0
82957,thirdcommercialization,1.0
82958,thirddatabase,1.0
82959,thirdly,41.0
82960,thirst,94.0
82961,thirsty,131.0
82962,thirstydamiru,1.0
82963,thirstyinvestigate,1.0
82964,thirstytake,1.0
82965,thirties,1.0
82966,thirty,9.0
82967,thirty-planner,1.0
82968,this,242.0
82969,thisinstructions,1.0
82970,thispillow,1.0
82971,thisri,1.0
82972,thistle,186.0
82973,thistlecommon,1.0
82974,thixotropic,1.0
82975,thiểu,1.0
82976,thk,15.0
82977,thm,8.0
82978,thnsile,18.0
82979,tho,13.0
82980,thobe,4.0
82981,thobo,1.0
82982,thoes,1.0
82983,thogh,1.0
82984,thoma,2.0
82985,thomas,2.0
82986,thome,1.0
82987,thompson,2.0
82988,thompsoni,1.0
82989,thompsonus,1.0
82990,thomson,2.0
82991,thong,1.0
82992,thor,1.0
82993,thoracic,5.0
82994,thoracolumbar,1.0
82995,thorn,4.0
82996,thorny,1.0
82997,thorough,695.0
82998,thoroughbred,64.0
82999,thoroughbredlow,1.0
83000,thoroughfare,34.0
83001,thoroughly,235.0
83002,thoroughlydesign,1.0
83003,thoroughlyit,1.0
83004,thoroughquality,1.0
83005,thoroughunderstanding,1.0
83006,thorwing,1.0
83007,thosand,1.0
83008,thot,1.0
83009,thouch,1.0
83010,thoudand,7.0
83011,though,1020.0
83012,thougheasily,1.0
83013,thoughout,1.0
83014,thought,31.0
83015,thoughts,1.0
83016,thousamd,9.0
83017,thousand,278.0
83018,thousands,8.0
83019,thoát,1.0
83020,thpe,109.0
83021,thr,4.0
83022,thrapy,35.0
83023,thread,1856.0
83024,threaded,8.0
83025,threaden,30.0
83026,threadened,31.0
83027,threadengood,1.0
83028,threading,27.0
83029,threadmount,2.0
83030,threads,7.0
83031,threadslight,1.0
83032,threadthe,4.0
83033,threat,84.0
83034,threaten,1.0
83035,threatening,31.0
83036,threats,25.0
83037,threatsift,1.0
83038,threatswiwus,1.0
83039,threatunite,1.0
83040,thred,1.0
83041,three,3046.0
83042,three-dimensional,31.0
83043,three-phase,1.0
83044,three-sided,1.0
83045,three-wave,1.0
83046,three-wavelength,1.0
83047,three-way,4.0
83048,threebibimsause,1.0
83049,threecore,1.0
83050,threedayslove,1.0
83051,threefold,19.0
83052,threefrequency,1.0
83053,threepatent,2.0
83054,threephase,1.0
83055,threerfid,1.0
83056,threeseparate,1.0
83057,threestar,1.0
83058,threr,1.0
83059,threre,23.0
83060,thresher,3.0
83061,threshing,96.0
83062,threshold,884.0
83063,thresholds,1.0
83064,thresholdshutter,2.0
83065,threwoff,1.0
83066,thrie,1.0
83067,thrift,1.0
83068,thriller,1.0
83069,thrips,2.0
83070,thrive,137.0
83071,throat,423.0
83072,throatcold,1.0
83073,throatmabit,1.0
83074,throatmicrophone,1.0
83075,throbbing,1.0
83076,throgh,50.0
83077,thrombo,2.0
83078,thrombocyte,41.0
83079,thromboembolism,1.0
83080,thrombolytic,1.0
83081,thrombosis,5.0
83082,thrombotic,1.0
83083,thrombus,11.0
83084,thrombuscirculation,1.0
83085,throne,1.0
83086,throther,1.0
83087,throttle,216.0
83088,throttlebody,1.0
83089,throttleline,1.0
83090,throttleposition,32.0
83091,throttling,1.0
83092,through,42.0
83093,through-hole,1.0
83094,throughink,1.0
83095,throughly,34.0
83096,throughlytake,1.0
83097,throughout,1934.0
83098,throughouteurope,2.0
83099,throughoutguarantee,1.0
83100,throughoutmakeup,2.0
83101,throughoutproduce,1.0
83102,throughoutprovide,1.0
83103,throughoutresidential,1.0
83104,throughoutright,1.0
83105,throughoutshow,1.0
83106,throughoutworld,2.0
83107,throughoutworldwide,1.0
83108,throughproduct,1.0
